DATA INICIAL,DATA FINAL,ESTADO,CIDADE,PRODUTO,NUMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PRECO MEDIO REVENDA,DESVIO PADRAO REVENDA,PRECO MINIMO REVENDA,PRECO MAXIMO REVENDA,COEF DE VARIACAO REVENDA
8/4/2024,8/10/2024,PARAIBA,CAMPINA GRANDE,OLEO DIESEL S10,14,R$/l,"5,80","0,129","5,64","5,99","0,022"
8/4/2024,8/10/2024,SAO PAULO,CAMPINAS,OLEO DIESEL S10,19,R$/l,"5,97","0,518","5,57","7,94","0,087"
8/4/2024,8/10/2024,MINAS GERAIS,CAMPO BELO,OLEO DIESEL S10,4,R$/l,"5,99","0,115","5,89","6,09","0,019"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,CAMPO GRANDE,OLEO DIESEL S10,12,R$/l,"5,99","0,157","5,72","6,25","0,026"
8/4/2024,8/10/2024,PARANA,CAMPO LARGO,OLEO DIESEL S10,7,R$/l,"5,88","0,082","5,79","5,99","0,014"
8/4/2024,8/10/2024,PARANA,CAMPO MOURAO,OLEO DIESEL S10,7,R$/l,"6,03","0,257","5,69","6,29","0,043"
8/4/2024,8/10/2024,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,OLEO DIESEL S10,14,R$/l,"6,08","0,074","5,99","6,29","0,012"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CANOAS,OLEO DIESEL S10,6,R$/l,"6,01","0,189","5,79","6,29","0,031"
8/4/2024,8/10/2024,SAO PAULO,CARAGUATATUBA,OLEO DIESEL S10,4,R$/l,"6,29","0,115","6,19","6,39","0,018"
8/4/2024,8/10/2024,ESPIRITO SANTO,CARIACICA,OLEO DIESEL S10,10,R$/l,"5,92","0,128","5,82","6,26","0,022"
8/4/2024,8/10/2024,PERNAMBUCO,CARUARU,OLEO DIESEL S10,16,R$/l,"5,72","0,210","5,55","6,19","0,037"
8/4/2024,8/10/2024,PARANA,CASCAVEL,OLEO DIESEL S10,13,R$/l,"6,13","0,147","5,88","6,46","0,024"
8/4/2024,8/10/2024,PARA,CASTANHAL,OLEO DIESEL S10,4,R$/l,"5,66","0,185","5,57","5,94","0,033"
8/4/2024,8/10/2024,GOIAS,CATALAO,OLEO DIESEL S10,8,R$/l,"6,02","0,119","5,89","6,19","0,020"
8/4/2024,8/10/2024,SAO PAULO,CATANDUVA,OLEO DIESEL S10,7,R$/l,"6,06","0,215","5,67","6,19","0,035"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CAXIAS DO SUL,OLEO DIESEL S10,15,R$/l,"6,14","0,106","5,99","6,29","0,017"
8/4/2024,8/10/2024,SANTA CATARINA,CHAPECO,OLEO DIESEL S10,10,R$/l,"5,99","0,268","5,70","6,39","0,045"
8/4/2024,8/10/2024,PARANA,CIANORTE,OLEO DIESEL S10,5,R$/l,"5,78","0,152","5,64","5,99","0,026"
8/4/2024,8/10/2024,MARANHAO,CODO,OLEO DIESEL S10,8,R$/l,"6,37","0,021","6,34","6,39","0,003"
8/4/2024,8/10/2024,PARANA,COLOMBO,OLEO DIESEL S10,7,R$/l,"5,85","0,099","5,76","5,99","0,017"
8/4/2024,8/10/2024,MINAS GERAIS,CONGONHAS,OLEO DIESEL S10,6,R$/l,"5,79","0,094","5,74","5,97","0,016"
8/4/2024,8/10/2024,MINAS GERAIS,CONSELHEIRO LAFAIETE,OLEO DIESEL S10,8,R$/l,"6,00","0,316","5,69","6,59","0,053"
8/4/2024,8/10/2024,MINAS GERAIS,CONTAGEM,OLEO DIESEL S10,13,R$/l,"5,71","0,046","5,68","5,79","0,008"
8/4/2024,8/10/2024,MINAS GERAIS,CORONEL FABRICIANO,OLEO DIESEL S10,4,R$/l,"5,84","0,100","5,79","5,99","0,017"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,CORUMBA,OLEO DIESEL S10,3,R$/l,"7,52","0,072","7,44","7,57","0,010"
8/4/2024,8/10/2024,SAO PAULO,COTIA,OLEO DIESEL S10,10,R$/l,"6,10","0,303","5,82","6,59","0,050"
8/4/2024,8/10/2024,SANTA CATARINA,CRICIUMA,OLEO DIESEL S10,11,R$/l,"5,95","0,276","5,74","6,69","0,046"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,CRUZ ALTA,OLEO DIESEL S10,8,R$/l,"6,18","0,102","6,09","6,29","0,016"
8/4/2024,8/10/2024,SAO PAULO,CRUZEIRO,OLEO DIESEL S10,4,R$/l,"6,16","0,203","5,99","6,38","0,033"
8/4/2024,8/10/2024,ACRE,CRUZEIRO DO SUL,OLEO DIESEL S10,8,R$/l,"7,71","0,063","7,56","7,75","0,008"
8/4/2024,8/10/2024,MATO GROSSO,CUIABA,OLEO DIESEL S10,9,R$/l,"6,11","0,267","5,75","6,59","0,044"
8/4/2024,8/10/2024,PARANA,CURITIBA,OLEO DIESEL S10,28,R$/l,"5,91","0,149","5,59","6,19","0,025"
8/4/2024,8/10/2024,ALAGOAS,DELMIRO GOUVEIA,OLEO DIESEL S10,11,R$/l,"6,77","0,064","6,64","6,85","0,009"
8/4/2024,8/10/2024,SAO PAULO,DIADEMA,OLEO DIESEL S10,8,R$/l,"6,09","0,462","5,44","6,69","0,076"
8/4/2024,8/10/2024,MINAS GERAIS,DIVINOPOLIS,OLEO DIESEL S10,4,R$/l,"6,09","0,141","5,99","6,29","0,023"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,DOURADOS,OLEO DIESEL S10,8,R$/l,"6,14","0,207","5,89","6,49","0,034"
8/4/2024,8/10/2024,RIO DE JANEIRO,DUQUE DE CAXIAS,OLEO DIESEL S10,9,R$/l,"5,96","0,153","5,69","6,19","0,026"
8/4/2024,8/10/2024,SAO PAULO,EMBU DAS ARTES,OLEO DIESEL S10,6,R$/l,"6,28","0,434","5,78","6,98","0,069"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,ESTEIO,OLEO DIESEL S10,5,R$/l,"5,97","0,130","5,89","6,19","0,022"
8/4/2024,8/10/2024,BAHIA,EUNAPOLIS,OLEO DIESEL S10,7,R$/l,"6,45","0,163","6,29","6,69","0,025"
8/4/2024,8/10/2024,BAHIA,FEIRA DE SANTANA,OLEO DIESEL S10,19,R$/l,"5,82","0,162","5,64","6,29","0,028"
8/4/2024,8/10/2024,SANTA CATARINA,FLORIANOPOLIS,OLEO DIESEL S10,5,R$/l,"6,18","0,263","5,95","6,59","0,043"
8/4/2024,8/10/2024,MINAS GERAIS,FORMIGA,OLEO DIESEL S10,7,R$/l,"5,91","0,150","5,69","6,09","0,025"
8/4/2024,8/10/2024,GOIAS,FORMOSA,OLEO DIESEL S10,5,R$/l,"6,43","0,239","6,29","6,86","0,037"
8/4/2024,8/10/2024,CEARA,FORTALEZA,OLEO DIESEL S10,28,R$/l,"5,95","0,170","5,69","6,49","0,029"
8/4/2024,8/10/2024,PARANA,FOZ DO IGUACU,OLEO DIESEL S10,12,R$/l,"6,18","0,232","5,79","6,49","0,038"
8/4/2024,8/10/2024,SAO PAULO,FRANCA,OLEO DIESEL S10,9,R$/l,"5,87","0,093","5,79","5,99","0,016"
8/4/2024,8/10/2024,PERNAMBUCO,GARANHUNS,OLEO DIESEL S10,6,R$/l,"5,63","0,088","5,57","5,79","0,016"
8/4/2024,8/10/2024,SAO PAULO,GARCA,OLEO DIESEL S10,3,R$/l,"5,92","0,115","5,79","5,99","0,019"
8/4/2024,8/10/2024,GOIAS,GOIANIA,OLEO DIESEL S10,33,R$/l,"5,93","0,244","5,59","6,69","0,041"
8/4/2024,8/10/2024,GOIAS,GOIATUBA,OLEO DIESEL S10,3,R$/l,"6,09","0,428","5,64","6,49","0,070"
8/4/2024,8/10/2024,MINAS GERAIS,GOVERNADOR VALADARES,OLEO DIESEL S10,10,R$/l,"5,89","0,065","5,84","5,99","0,011"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,GRAVATAI,OLEO DIESEL S10,10,R$/l,"5,88","0,129","5,69","6,19","0,022"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,GUAIBA,OLEO DIESEL S10,8,R$/l,"6,08","0,068","5,99","6,17","0,011"
8/4/2024,8/10/2024,BAHIA,GUANAMBI,OLEO DIESEL S10,8,R$/l,"6,26","0,116","6,03","6,39","0,018"
8/4/2024,8/10/2024,PARANA,GUARAPUAVA,OLEO DIESEL S10,10,R$/l,"5,78","0,140","5,47","5,89","0,024"
8/4/2024,8/10/2024,SAO PAULO,GUARATINGUETA,OLEO DIESEL S10,6,R$/l,"6,16","0,424","5,59","6,61","0,069"
8/4/2024,8/10/2024,SAO PAULO,GUARUJA,OLEO DIESEL S10,8,R$/l,"6,36","0,381","5,80","6,89","0,060"
8/4/2024,8/10/2024,MINAS GERAIS,GUAXUPE,OLEO DIESEL S10,6,R$/l,"5,88","0,244","5,69","6,29","0,041"
8/4/2024,8/10/2024,TOCANTINS,GURUPI,OLEO DIESEL S10,5,R$/l,"6,11","0,045","6,09","6,19","0,007"
8/4/2024,8/10/2024,SAO PAULO,HORTOLANDIA,OLEO DIESEL S10,6,R$/l,"5,75","0,148","5,59","5,97","0,026"
8/4/2024,8/10/2024,CEARA,ICO,OLEO DIESEL S10,5,R$/l,"6,26","0,264","5,98","6,49","0,042"
8/4/2024,8/10/2024,PERNAMBUCO,IGARASSU,OLEO DIESEL S10,7,R$/l,"5,70","0,038","5,69","5,79","0,007"
8/4/2024,8/10/2024,CEARA,IGUATU,OLEO DIESEL S10,7,R$/l,"6,36","0,427","5,99","7,19","0,067"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,IJUI,OLEO DIESEL S10,9,R$/l,"6,11","0,197","5,71","6,38","0,032"
8/4/2024,8/10/2024,BAHIA,ILHEUS,OLEO DIESEL S10,5,R$/l,"6,54","0,207","6,19","6,69","0,032"
8/4/2024,8/10/2024,MARANHAO,IMPERATRIZ,OLEO DIESEL S10,13,R$/l,"6,08","0,210","5,84","6,59","0,034"
8/4/2024,8/10/2024,SAO PAULO,INDAIATUBA,OLEO DIESEL S10,10,R$/l,"5,95","0,158","5,69","6,09","0,027"
8/4/2024,8/10/2024,MINAS GERAIS,IPATINGA,OLEO DIESEL S10,6,R$/l,"5,78","0,020","5,74","5,79","0,004"
8/4/2024,8/10/2024,BAHIA,IPIRA,OLEO DIESEL S10,5,R$/l,"6,09","0,515","5,62","6,74","0,085"
8/4/2024,8/10/2024,BAHIA,IRECE,OLEO DIESEL S10,5,R$/l,"6,29","0,212","6,00","6,48","0,034"
8/4/2024,8/10/2024,SERGIPE,ITABAIANA,OLEO DIESEL S10,7,R$/l,"5,81","0,030","5,80","5,88","0,005"
8/4/2024,8/10/2024,RIO DE JANEIRO,ITABORAI,OLEO DIESEL S10,9,R$/l,"5,95","0,230","5,59","6,39","0,039"
8/4/2024,8/10/2024,BAHIA,ITABUNA,OLEO DIESEL S10,9,R$/l,"5,90","0,048","5,85","5,98","0,008"
8/4/2024,8/10/2024,SANTA CATARINA,ITAJAI,OLEO DIESEL S10,10,R$/l,"6,01","0,114","5,76","6,19","0,019"
8/4/2024,8/10/2024,MINAS GERAIS,ITAJUBA,OLEO DIESEL S10,6,R$/l,"6,14","0,135","6,04","6,39","0,022"
8/4/2024,8/10/2024,BAHIA,ITAMARAJU,OLEO DIESEL S10,7,R$/l,"5,99","0,048","5,94","6,07","0,008"
8/4/2024,8/10/2024,SAO PAULO,ITANHAEM,OLEO DIESEL S10,6,R$/l,"6,11","0,277","5,69","6,42","0,045"
8/4/2024,8/10/2024,SAO PAULO,ITAPECERICA DA SERRA,OLEO DIESEL S10,7,R$/l,"5,88","0,194","5,69","6,14","0,033"
8/4/2024,8/10/2024,RIO DE JANEIRO,ITAPERUNA,OLEO DIESEL S10,2,R$/l,"5,99","0,000","5,99","5,99","0,000"
8/4/2024,8/10/2024,SAO PAULO,ITAPETININGA,OLEO DIESEL S10,7,R$/l,"6,60","0,487","5,69","7,29","0,074"
8/4/2024,8/10/2024,CEARA,ITAPIPOCA,OLEO DIESEL S10,9,R$/l,"6,61","0,046","6,49","6,64","0,007"
8/4/2024,8/10/2024,SAO PAULO,ITAPOLIS,OLEO DIESEL S10,7,R$/l,"5,91","0,221","5,59","6,29","0,037"
8/4/2024,8/10/2024,SAO PAULO,ITATIBA,OLEO DIESEL S10,9,R$/l,"6,17","0,418","5,69","6,88","0,068"
8/4/2024,8/10/2024,MINAS GERAIS,ITAUNA,OLEO DIESEL S10,6,R$/l,"5,86","0,092","5,78","5,98","0,016"
8/4/2024,8/10/2024,SAO PAULO,ITU,OLEO DIESEL S10,7,R$/l,"5,96","0,170","5,79","6,19","0,029"
8/4/2024,8/10/2024,MINAS GERAIS,ITUIUTABA,OLEO DIESEL S10,8,R$/l,"6,12","0,400","5,79","7,08","0,065"
8/4/2024,8/10/2024,GOIAS,ITUMBIARA,OLEO DIESEL S10,9,R$/l,"5,85","0,087","5,69","5,99","0,015"
8/4/2024,8/10/2024,PERNAMBUCO,JABOATAO DOS GUARARAPES,OLEO DIESEL S10,12,R$/l,"5,77","0,087","5,67","5,89","0,015"
8/4/2024,8/10/2024,SAO PAULO,JABOTICABAL,OLEO DIESEL S10,8,R$/l,"6,04","0,193","5,79","6,29","0,032"
8/4/2024,8/10/2024,SAO PAULO,JACAREI,OLEO DIESEL S10,9,R$/l,"5,79","0,130","5,59","5,99","0,022"
8/4/2024,8/10/2024,BAHIA,JACOBINA,OLEO DIESEL S10,4,R$/l,"6,30","0,116","6,24","6,48","0,018"
8/4/2024,8/10/2024,SAO PAULO,JALES,OLEO DIESEL S10,6,R$/l,"5,95","0,047","5,89","5,99","0,008"
8/4/2024,8/10/2024,MINAS GERAIS,JANAUBA,OLEO DIESEL S10,8,R$/l,"6,25","0,353","5,89","6,89","0,056"
8/4/2024,8/10/2024,MINAS GERAIS,JANUARIA,OLEO DIESEL S10,7,R$/l,"6,23","0,065","6,15","6,29","0,010"
8/4/2024,8/10/2024,SAO PAULO,JAU,OLEO DIESEL S10,4,R$/l,"6,02","0,149","5,89","6,24","0,025"
8/4/2024,8/10/2024,BAHIA,JEQUIE,OLEO DIESEL S10,10,R$/l,"6,19","0,196","5,89","6,59","0,032"
8/4/2024,8/10/2024,RONDONIA,JI-PARANA,OLEO DIESEL S10,3,R$/l,"6,54","0,190","6,33","6,70","0,029"
8/4/2024,8/10/2024,MINAS GERAIS,JOAO MONLEVADE,OLEO DIESEL S10,7,R$/l,"5,96","0,123","5,78","6,14","0,021"
8/4/2024,8/10/2024,PARAIBA,JOAO PESSOA,OLEO DIESEL S10,9,R$/l,"5,72","0,140","5,58","5,99","0,025"
8/4/2024,8/10/2024,MINAS GERAIS,JOAO PINHEIRO,OLEO DIESEL S10,7,R$/l,"5,87","0,020","5,85","5,89","0,003"
8/4/2024,8/10/2024,SANTA CATARINA,JOINVILLE,OLEO DIESEL S10,12,R$/l,"5,95","0,148","5,69","6,15","0,025"
8/4/2024,8/10/2024,SAO PAULO,JOSE BONIFACIO,OLEO DIESEL S10,6,R$/l,"5,97","0,260","5,75","6,30","0,044"
8/4/2024,8/10/2024,BAHIA,JUAZEIRO,OLEO DIESEL S10,12,R$/l,"6,28","0,323","6,10","6,99","0,051"
8/4/2024,8/10/2024,CEARA,JUAZEIRO DO NORTE,OLEO DIESEL S10,12,R$/l,"6,18","0,217","5,99","6,59","0,035"
8/4/2024,8/10/2024,MINAS GERAIS,JUIZ DE FORA,OLEO DIESEL S10,13,R$/l,"6,06","0,293","5,74","6,55","0,048"
8/4/2024,8/10/2024,SAO PAULO,JUNDIAI,OLEO DIESEL S10,13,R$/l,"6,04","0,174","5,83","6,52","0,029"
8/4/2024,8/10/2024,SERGIPE,LAGARTO,OLEO DIESEL S10,5,R$/l,"5,81","0,036","5,80","5,88","0,006"
8/4/2024,8/10/2024,SANTA CATARINA,LAGUNA,OLEO DIESEL S10,8,R$/l,"5,91","0,188","5,60","6,19","0,032"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,LAJEADO,OLEO DIESEL S10,2,R$/l,"5,93","0,057","5,89","5,97","0,010"
8/4/2024,8/10/2024,PERNAMBUCO,LAJEDO,OLEO DIESEL S10,11,R$/l,"5,72","0,094","5,55","5,85","0,016"
8/4/2024,8/10/2024,MINAS GERAIS,LAVRAS,OLEO DIESEL S10,3,R$/l,"5,93","0,144","5,77","6,05","0,024"
8/4/2024,8/10/2024,SAO PAULO,LIMEIRA,OLEO DIESEL S10,9,R$/l,"5,92","0,246","5,59","6,39","0,042"
8/4/2024,8/10/2024,CEARA,LIMOEIRO DO NORTE,OLEO DIESEL S10,13,R$/l,"6,29","0,136","6,08","6,49","0,022"
8/4/2024,8/10/2024,ESPIRITO SANTO,LINHARES,OLEO DIESEL S10,5,R$/l,"5,94","0,103","5,76","5,99","0,017"
8/4/2024,8/10/2024,SAO PAULO,LINS,OLEO DIESEL S10,8,R$/l,"6,01","0,144","5,79","6,22","0,024"
8/4/2024,8/10/2024,PARANA,LONDRINA,OLEO DIESEL S10,11,R$/l,"6,08","0,250","5,77","6,49","0,041"
8/4/2024,8/10/2024,SAO PAULO,LORENA,OLEO DIESEL S10,3,R$/l,"5,68","0,115","5,56","5,79","0,020"
8/4/2024,8/10/2024,GOIAS,LUZIANIA,OLEO DIESEL S10,5,R$/l,"6,20","0,561","5,86","7,19","0,091"
8/4/2024,8/10/2024,RIO DE JANEIRO,MACAE,OLEO DIESEL S10,5,R$/l,"6,73","0,108","6,59","6,89","0,016"
8/4/2024,8/10/2024,AMAPA,MACAPA,OLEO DIESEL S10,8,R$/l,"6,48","0,309","6,22","7,14","0,048"
8/4/2024,8/10/2024,ALAGOAS,MACEIO,OLEO DIESEL S10,10,R$/l,"5,90","0,152","5,69","6,09","0,026"
8/4/2024,8/10/2024,AMAZONAS,MANACAPURU,OLEO DIESEL S10,7,R$/l,"6,43","0,082","6,28","6,49","0,013"
8/4/2024,8/10/2024,AMAZONAS,MANAUS,OLEO DIESEL S10,25,R$/l,"6,39","0,000","6,39","6,39","0,000"
8/4/2024,8/10/2024,PARA,MARABA,OLEO DIESEL S10,11,R$/l,"6,29","0,179","5,99","6,63","0,028"
8/4/2024,8/10/2024,RIO DE JANEIRO,MARICA,OLEO DIESEL S10,5,R$/l,"6,01","0,148","5,79","6,19","0,025"
8/4/2024,8/10/2024,SAO PAULO,MARILIA,OLEO DIESEL S10,5,R$/l,"6,01","0,179","5,79","6,19","0,030"
8/4/2024,8/10/2024,PARANA,MARINGA,OLEO DIESEL S10,11,R$/l,"6,05","0,250","5,74","6,39","0,041"
8/4/2024,8/10/2024,SAO PAULO,MATAO,OLEO DIESEL S10,8,R$/l,"5,99","0,424","5,69","6,79","0,071"
8/4/2024,8/10/2024,SAO PAULO,MAUA,OLEO DIESEL S10,9,R$/l,"5,94","0,280","5,58","6,29","0,047"
8/4/2024,8/10/2024,SAO PAULO,MOCOCA,OLEO DIESEL S10,7,R$/l,"6,20","0,288","5,79","6,59","0,046"
8/4/2024,8/10/2024,SAO PAULO,MOGI GUACU,OLEO DIESEL S10,5,R$/l,"5,94","0,371","5,54","6,39","0,062"
8/4/2024,8/10/2024,SAO PAULO,MONTE ALTO,OLEO DIESEL S10,4,R$/l,"5,94","0,195","5,79","6,19","0,033"
8/4/2024,8/10/2024,MINAS GERAIS,MONTE CARMELO,OLEO DIESEL S10,6,R$/l,"5,95","0,135","5,79","6,19","0,023"
8/4/2024,8/10/2024,MINAS GERAIS,MONTES CLAROS,OLEO DIESEL S10,8,R$/l,"5,90","0,152","5,77","6,24","0,026"
8/4/2024,8/10/2024,GOIAS,MORRINHOS,OLEO DIESEL S10,4,R$/l,"5,95","0,062","5,86","5,99","0,010"
8/4/2024,8/10/2024,RIO GRANDE DO NORTE,MOSSORO,OLEO DIESEL S10,10,R$/l,"6,22","0,086","5,99","6,29","0,014"
8/4/2024,8/10/2024,MINAS GERAIS,MURIAE,OLEO DIESEL S10,7,R$/l,"5,90","0,045","5,84","5,95","0,008"
8/4/2024,8/10/2024,RIO GRANDE DO NORTE,NATAL,OLEO DIESEL S10,11,R$/l,"6,40","0,071","6,26","6,49","0,011"
8/4/2024,8/10/2024,RIO DE JANEIRO,NILOPOLIS,OLEO DIESEL S10,4,R$/l,"5,98","0,005","5,98","5,99","0,001"
8/4/2024,8/10/2024,RIO DE JANEIRO,NITEROI,OLEO DIESEL S10,13,R$/l,"5,97","0,321","5,56","6,67","0,054"
8/4/2024,8/10/2024,RIO DE JANEIRO,NOVA FRIBURGO,OLEO DIESEL S10,4,R$/l,"5,88","0,146","5,78","6,09","0,025"
8/4/2024,8/10/2024,RIO DE JANEIRO,NOVA IGUACU,OLEO DIESEL S10,12,R$/l,"6,07","0,193","5,88","6,49","0,032"
8/4/2024,8/10/2024,MINAS GERAIS,NOVA LIMA,OLEO DIESEL S10,5,R$/l,"6,11","0,164","5,99","6,39","0,027"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,NOVO HAMBURGO,OLEO DIESEL S10,12,R$/l,"5,77","0,111","5,69","5,99","0,019"
8/4/2024,8/10/2024,PERNAMBUCO,OLINDA,OLEO DIESEL S10,7,R$/l,"5,79","0,054","5,69","5,85","0,009"
8/4/2024,8/10/2024,SAO PAULO,OSASCO,OLEO DIESEL S10,11,R$/l,"6,05","0,362","5,49","6,69","0,060"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,OSORIO,OLEO DIESEL S10,8,R$/l,"5,86","0,134","5,69","6,09","0,023"
8/4/2024,8/10/2024,SAO PAULO,OURINHOS,OLEO DIESEL S10,5,R$/l,"6,04","0,237","5,79","6,38","0,039"
8/4/2024,8/10/2024,TOCANTINS,PALMAS,OLEO DIESEL S10,14,R$/l,"5,99","0,255","5,69","6,39","0,043"
8/4/2024,8/10/2024,MINAS GERAIS,PARA DE MINAS,OLEO DIESEL S10,5,R$/l,"5,93","0,207","5,79","6,29","0,035"
8/4/2024,8/10/2024,MINAS GERAIS,PARACATU,OLEO DIESEL S10,7,R$/l,"6,22","0,108","5,99","6,32","0,017"
8/4/2024,8/10/2024,SAO PAULO,PARAGUACU PAULISTA,OLEO DIESEL S10,4,R$/l,"5,94","0,238","5,79","6,29","0,040"
8/4/2024,8/10/2024,PARANA,PARANAGUA,OLEO DIESEL S10,6,R$/l,"6,23","0,163","5,99","6,39","0,026"
8/4/2024,8/10/2024,PARANA,PARANAVAI,OLEO DIESEL S10,7,R$/l,"6,04","0,282","5,69","6,57","0,047"
8/4/2024,8/10/2024,PARA,PARAUAPEBAS,OLEO DIESEL S10,12,R$/l,"6,78","0,213","6,49","7,08","0,031"
8/4/2024,8/10/2024,AMAZONAS,PARINTINS,OLEO DIESEL S10,7,R$/l,"7,39","0,000","7,39","7,39","0,000"
8/4/2024,8/10/2024,PIAUI,PARNAIBA,OLEO DIESEL S10,9,R$/l,"6,12","0,246","5,79","6,39","0,040"
8/4/2024,8/10/2024,RIO GRANDE DO NORTE,PARNAMIRIM,OLEO DIESEL S10,1,R$/l,"6,19","0,000","6,19","6,19","0,000"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,PASSO FUNDO,OLEO DIESEL S10,10,R$/l,"6,01","0,178","5,77","6,39","0,030"
8/4/2024,8/10/2024,MINAS GERAIS,PASSOS,OLEO DIESEL S10,7,R$/l,"6,00","0,117","5,89","6,17","0,019"
8/4/2024,8/10/2024,PARAIBA,PATOS,OLEO DIESEL S10,7,R$/l,"6,11","0,263","5,89","6,58","0,043"
8/4/2024,8/10/2024,MINAS GERAIS,PATROCINIO,OLEO DIESEL S10,7,R$/l,"6,31","0,265","5,92","6,65","0,042"
8/4/2024,8/10/2024,SAO PAULO,PAULINIA,OLEO DIESEL S10,5,R$/l,"6,01","0,277","5,59","6,29","0,046"
8/4/2024,8/10/2024,PERNAMBUCO,PAULISTA,OLEO DIESEL S10,9,R$/l,"5,74","0,073","5,69","5,89","0,013"
8/4/2024,8/10/2024,BAHIA,PAULO AFONSO,OLEO DIESEL S10,4,R$/l,"6,43","0,021","6,42","6,46","0,003"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,PELOTAS,OLEO DIESEL S10,13,R$/l,"6,16","0,206","5,89","6,49","0,033"
8/4/2024,8/10/2024,PERNAMBUCO,PETROLINA,OLEO DIESEL S10,15,R$/l,"6,21","0,121","5,99","6,29","0,019"
8/4/2024,8/10/2024,RIO DE JANEIRO,PETROPOLIS,OLEO DIESEL S10,8,R$/l,"5,99","0,157","5,89","6,29","0,026"
8/4/2024,8/10/2024,PIAUI,PICOS,OLEO DIESEL S10,8,R$/l,"6,03","0,116","5,92","6,19","0,019"
8/4/2024,8/10/2024,MARANHAO,PINHEIRO,OLEO DIESEL S10,6,R$/l,"6,26","0,027","6,23","6,30","0,004"
8/4/2024,8/10/2024,SAO PAULO,PIRACICABA,OLEO DIESEL S10,15,R$/l,"6,06","0,203","5,70","6,49","0,033"
8/4/2024,8/10/2024,PIAUI,PIRIPIRI,OLEO DIESEL S10,7,R$/l,"6,25","0,197","5,99","6,49","0,032"
8/4/2024,8/10/2024,SAO PAULO,POA,OLEO DIESEL S10,5,R$/l,"6,20","0,362","5,87","6,79","0,058"
8/4/2024,8/10/2024,BAHIA,POCOES,OLEO DIESEL S10,4,R$/l,"5,77","0,063","5,69","5,84","0,011"
8/4/2024,8/10/2024,MINAS GERAIS,POCOS DE CALDAS,OLEO DIESEL S10,7,R$/l,"5,92","0,306","5,69","6,59","0,052"
8/4/2024,8/10/2024,MATO GROSSO DO SUL,PONTA PORA,OLEO DIESEL S10,6,R$/l,"6,44","0,217","6,27","6,75","0,034"
8/4/2024,8/10/2024,GOIAS,PORANGATU,OLEO DIESEL S10,3,R$/l,"6,10","0,144","5,94","6,19","0,024"
8/4/2024,8/10/2024,RIO GRANDE DO SUL,PORTO ALEGRE,OLEO DIESEL S10,18,R$/l,"6,00","0,277","5,64","6,89","0,046"
8/4/2024,8/10/2024,TOCANTINS,PORTO NACIONAL,OLEO DIESEL S10,8,R$/l,"5,91","0,211","5,60","6,23","0,036"
8/4/2024,8/10/2024,BAHIA,PORTO SEGURO,OLEO DIESEL S10,6,R$/l,"6,87","0,160","6,55","6,95","0,023"
8/4/2024,8/10/2024,RONDONIA,PORTO VELHO,OLEO DIESEL S10,15,R$/l,"6,31","0,209","5,99","6,94","0,033"
8/4/2024,8/10/2024,SAO PAULO,PRAIA GRANDE,OLEO DIESEL S10,10,R$/l,"6,16","0,265","5,79","6,59","0,043"
8/4/2024,8/10/2024,MARANHAO,PRESIDENTE DUTRA,OLEO DIESEL S10,12,R$/l,"5,93","0,071","5,75","5,99","0,012"
8/4/2024,8/10/2024,SAO PAULO,PRESIDENTE PRUDENTE,OLEO DIESEL S10,8,R$/l,"6,01","0,165","5,69","6,19","0,027"
8/4/2024,8/10/2024,CEARA,QUIXADA,OLEO DIESEL S10,5,R$/l,"5,83","0,089","5,79","5,99","0,015"
8/4/2024,8/10/2024,PERNAMBUCO,RECIFE,OLEO DIESEL S10,20,R$/l,"5,75","0,062","5,65","5,87","0,011"
8/4/2024,8/10/2024,SAO PAULO,RIBEIRAO PIRES,OLEO DIESEL S10,6,R$/l,"5,97","0,167","5,67","6,19","0,028"
8/4/2024,8/10/2024,SAO PAULO,RIBEIRAO PRETO,OLEO DIESEL S10,11,R$/l,"6,04","0,281","5,69","6,49","0,046"
8/4/2024,8/10/2024,RIO DE JANEIRO,RIO BONITO,OLEO DIESEL S10,5,R$/l,"6,12","0,266","5,89","6,58","0,043"
8/4/2024,8/10/2024,ACRE,RIO BRANCO,OLEO DIESEL S10,12,R$/l,"7,28","0,069","7,19","7,42","0,009"
8/4/2024,8/10/2024,RIO DE JANEIRO,RIO DE JANEIRO,OLEO DIESEL S10,41,R$/l,"6,02","0,214","5,59","6,54","0,035"
